method,placement_id,x,y,state,yaw_deg,task_success,lift_contact_success,termination,final_lift_m,ik_failures,wrist_p95_m,max_actual_accel
fixed,13,0.6000000000000001,-0.1499999999999999,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2288822140544653,0,0.04080254808068275,117.76489734649658
fixed,14,0.7000000000000002,-0.1499999999999999,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2289483305066824,0,0.04116297196596861,181.7198610305786
fixed,15,0.3,1.1102230246251565e-16,initialization_screen_failed,,,,,,,,
fixed,16,0.4,1.1102230246251565e-16,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22728455625474453,0,0.03997401259839535,139.26576375961304
fixed,17,0.5,1.1102230246251565e-16,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22845800779759884,0,0.04027610830962658,96.31531812250614
fixed,18,0.6000000000000001,1.1102230246251565e-16,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2284534778445959,0,0.04053527843207121,119.76282119750977
fixed,19,0.7000000000000002,1.1102230246251565e-16,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2285581286996603,0,0.04093566965311766,152.1086883544922
fixed,20,0.3,0.15000000000000013,initialization_screen_failed,,,,,,,,
fixed,21,0.4,0.15000000000000013,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22506663762032986,0,0.040349234081804755,261.7880630493164
fixed,22,0.5,0.15000000000000013,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22580591402947903,0,0.04057245887815952,156.78503036499023
fixed,23,0.6000000000000001,0.15000000000000013,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22633055411279202,0,0.04070789776742458,204.55288767814636
fixed,24,0.7000000000000002,0.15000000000000013,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2204600777477026,0,0.0409981194883585,782.9708290100098
fixed,25,0.3,0.30000000000000016,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22393912635743618,0,0.03932464122772216,198.61194133758545
fixed,26,0.4,0.30000000000000016,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22573751769959927,0,0.04074893966317177,236.68304443359375
fixed,27,0.5,0.30000000000000016,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22175308130681515,0,0.040846477076411244,336.454439163208
fixed,28,0.6000000000000001,0.30000000000000016,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22198214195668697,0,0.03958159908652306,833.0614471435547
fixed,29,0.3,0.4500000000000003,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2233619149774313,0,0.04077386986464262,143.53766441345215
fixed,30,0.4,0.4500000000000003,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2205802258104086,0,0.041744354926049713,183.97293090820312
fixed,31,0.5,0.4500000000000003,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22136948071420193,0,0.04109253827482462,256.2190246582031
fixed,32,0.6000000000000001,0.4500000000000003,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2254794593900442,0,0.04098327532410622,337.69246101379395
fixed,33,0.3,0.6000000000000002,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22085303626954556,0,0.04160838592797518,138.30053329467773
fixed,34,0.4,0.6000000000000002,grasp,0.0,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22048399411141872,0,0.041980532743036744,168.7542200088501
selected,0,0.3,-0.6,grasp,-33.43494882292201,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2288163360208273,0,0.0396776357665658,159.57691758871078
selected,1,0.4,-0.6,grasp,-56.309932474020215,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22917035780847073,0,0.041322713159024714,165.85986614227295
selected,2,0.3,-0.44999999999999996,grasp,-26.309932474020215,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22844295762479305,0,0.0403059083968401,152.40522980690002
selected,3,0.4,-0.44999999999999996,grasp,-18.366460663429798,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2289965059608221,0,0.04058552347123623,116.66540712118149
selected,4,0.5,-0.44999999999999996,grasp,-11.987212495816657,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22412756644189358,0,0.04637476112693548,173.75196933746338
selected,5,0.6000000000000001,-0.44999999999999996,failed,-36.86989764584401,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.46451997756958e-07,0,0.10156202428042886,2489.1783714294434
selected,6,0.3,-0.29999999999999993,grasp,15.000000000000007,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22429034672677517,0,0.03940124846994877,76.31140351295471
selected,7,0.4,-0.29999999999999993,grasp,23.130102354155987,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22387591563165188,0,0.039962875097990035,90.78701376914978
selected,8,0.5,-0.29999999999999993,grasp,-0.9637565320735177,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22898935340344906,0,0.04079891070723534,161.85711979866028
selected,9,0.6000000000000001,-0.29999999999999993,failed,3.434948822922017,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.4458935260772705e-07,0,0.0589295445010066,283.4530735015869
selected,10,0.3,-0.1499999999999999,grasp,33.434948822922024,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22424832545220852,0,0.039185480773448945,89.6605110168457
selected,11,0.4,-0.1499999999999999,grasp,39.44395478041655,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.225475138053298,0,0.039676117524504666,119.65356588363647
selected,12,0.5,-0.1499999999999999,grasp,43.30075576600639,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22304545901715755,0,0.040142790600657466,125.93988418579102
selected,13,0.6000000000000001,-0.1499999999999999,grasp,15.963756532073532,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2290238942950964,0,0.04069792460650206,158.83878886699677
selected,14,0.7000000000000002,-0.1499999999999999,grasp,-12.094757077012092,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2286836262792349,0,0.04088533241301775,146.74307584762573
selected,15,0.3,1.1102230246251565e-16,grasp,60.00000000000002,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22208394668996334,0,0.03953009322285652,119.83260154724121
selected,16,0.4,1.1102230246251565e-16,grasp,60.000000000000014,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22248773835599422,0,0.03981782477349043,106.89003109931946
selected,17,0.5,1.1102230246251565e-16,grasp,60.000000000000014,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2253455575555563,0,0.03981837928295136,117.40234136581421
selected,18,0.6000000000000001,1.1102230246251565e-16,grasp,30.00000000000001,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22927955351769924,0,0.04081140924245119,136.45111083984375
selected,19,0.7000000000000002,1.1102230246251565e-16,grasp,9.08729908989576e-15,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22912592254579067,0,0.04103712122887373,165.64435958862305
selected,20,0.3,0.15000000000000013,grasp,86.565051177078,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2226914819329977,0,0.03931680005043744,102.16953992843628
selected,21,0.4,0.15000000000000013,grasp,80.55604521958348,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22374450229108334,0,0.03966353535652161,148.25127840042114
selected,22,0.5,0.15000000000000013,grasp,76.69924423399364,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22322953306138515,0,0.04002676643431187,126.36592894792557
selected,23,0.6000000000000001,0.15000000000000013,grasp,44.03624346792649,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22864355705678463,0,0.04095015656203032,146.50648176670074
selected,24,0.7000000000000002,0.15000000000000013,grasp,12.094757077012108,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22800945304334164,0,0.04094877857714892,184.30851459503174
selected,25,0.3,0.30000000000000016,grasp,105.00000000000003,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22482571564614773,0,0.03956374600529671,146.8931758403778
selected,26,0.4,0.30000000000000016,grasp,96.86989764584403,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22659230791032314,0,0.0401768896728754,124.04263883829117
selected,27,0.5,0.30000000000000016,grasp,60.96375653207353,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.228503143414855,0,0.040845889039337634,147.71355271339417
selected,28,0.6000000000000001,0.30000000000000016,failed,56.565051177078,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.4458935260772705e-07,0,0.09731975980103015,387.92768955230713
selected,29,0.3,0.4500000000000003,grasp,86.30993247402023,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22855872474610806,0,0.040752838365733624,131.95625960826874
selected,30,0.4,0.4500000000000003,grasp,78.36646066342982,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22835964523255825,0,0.04061145037412644,144.8507809638977
selected,31,0.5,0.4500000000000003,failed,71.98721249581668,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.46451997756958e-07,0,0.06721527203917503,221.26768112182617
selected,32,0.6000000000000001,0.4500000000000003,grasp,36.869897645844034,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22933161817491055,0,0.0415417205542326,183.1487274169922
selected,33,0.3,0.6000000000000002,grasp,93.43494882292202,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22983807884156704,0,0.04047108888626099,159.07058715820312
selected,34,0.4,0.6000000000000002,grasp,56.30993247402022,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22067915461957455,0,0.04082743972539902,169.37695026397705
bounded,0,0.3,-0.6,grasp,-33.43494882292201,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2288163360208273,0,0.0396776357665658,159.57691758871078
bounded,1,0.4,-0.6,grasp,-56.309932474020215,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22917035780847073,0,0.041322713159024714,165.85986614227295
bounded,2,0.3,-0.44999999999999996,grasp,-26.309932474020215,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22844295762479305,0,0.0403059083968401,152.40522980690002
bounded,3,0.4,-0.44999999999999996,grasp,-18.366460663429798,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2289965059608221,0,0.04058552347123623,116.66540712118149
bounded,4,0.5,-0.44999999999999996,grasp,-11.987212495816657,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22412756644189358,0,0.04637476112693548,173.75196933746338
bounded,5,0.6000000000000001,-0.44999999999999996,failed,-36.86989764584401,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.46451997756958e-07,0,0.10156202428042886,2489.1783714294434
bounded,6,0.3,-0.29999999999999993,grasp,15.000000000000007,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22429034672677517,0,0.03940124846994877,76.31140351295471
bounded,7,0.4,-0.29999999999999993,grasp,23.130102354155987,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22387591563165188,0,0.039962875097990035,90.78701376914978
bounded,8,0.5,-0.29999999999999993,grasp,-0.9637565320735177,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22898935340344906,0,0.04079891070723534,161.85711979866028
bounded,9,0.6000000000000001,-0.29999999999999993,failed,3.434948822922017,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.4458935260772705e-07,0,0.0589295445010066,283.4530735015869
bounded,10,0.3,-0.1499999999999999,grasp,33.434948822922024,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22424832545220852,0,0.039185480773448945,89.6605110168457
bounded,11,0.4,-0.1499999999999999,grasp,39.44395478041655,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.225475138053298,0,0.039676117524504666,119.65356588363647
bounded,12,0.5,-0.1499999999999999,grasp,43.30075576600639,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22304545901715755,0,0.040142790600657466,125.93988418579102
bounded,13,0.6000000000000001,-0.1499999999999999,grasp,15.963756532073532,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2290238942950964,0,0.04069792460650206,158.83878886699677
bounded,14,0.7000000000000002,-0.1499999999999999,grasp,-12.094757077012092,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2286836262792349,0,0.04088533241301775,146.74307584762573
bounded,15,0.3,1.1102230246251565e-16,grasp,60.00000000000002,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22208394668996334,0,0.03953009322285652,119.83260154724121
bounded,16,0.4,1.1102230246251565e-16,grasp,60.000000000000014,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22248773835599422,0,0.03981782477349043,106.89003109931946
bounded,17,0.5,1.1102230246251565e-16,grasp,60.000000000000014,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2253455575555563,0,0.03981837928295136,117.40234136581421
bounded,18,0.6000000000000001,1.1102230246251565e-16,grasp,30.00000000000001,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22927955351769924,0,0.04081140924245119,136.45111083984375
bounded,19,0.7000000000000002,1.1102230246251565e-16,grasp,9.08729908989576e-15,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22912592254579067,0,0.04103712122887373,165.64435958862305
bounded,20,0.3,0.15000000000000013,grasp,86.565051177078,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2226914819329977,0,0.03931680005043744,102.16953992843628
bounded,21,0.4,0.15000000000000013,grasp,80.55604521958348,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22374450229108334,0,0.03966353535652161,148.25127840042114
bounded,22,0.5,0.15000000000000013,grasp,76.69924423399364,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22322953306138515,0,0.04002676643431187,126.36592894792557
bounded,23,0.6000000000000001,0.15000000000000013,grasp,44.03624346792649,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22864355705678463,0,0.04095015656203032,146.50648176670074
bounded,24,0.7000000000000002,0.15000000000000013,grasp,12.094757077012108,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22800945304334164,0,0.04094877857714892,184.30851459503174
bounded,25,0.3,0.30000000000000016,grasp,105.00000000000003,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22482571564614773,0,0.03956374600529671,146.8931758403778
bounded,26,0.4,0.30000000000000016,grasp,96.86989764584403,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22659230791032314,0,0.0401768896728754,124.04263883829117
bounded,27,0.5,0.30000000000000016,grasp,60.96375653207353,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.228503143414855,0,0.040845889039337634,147.71355271339417
bounded,28,0.6000000000000001,0.30000000000000016,failed,56.565051177078,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.4458935260772705e-07,0,0.09731975980103015,387.92768955230713
bounded,29,0.3,0.4500000000000003,grasp,86.30993247402023,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22855872474610806,0,0.040752838365733624,131.95625960826874
bounded,30,0.4,0.4500000000000003,grasp,78.36646066342982,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22835964523255825,0,0.04061145037412644,144.8507809638977
bounded,31,0.5,0.4500000000000003,failed,71.98721249581668,False,False,"{""time_out"": false, ""demo_end_reached"": false, ""success"": false, ""object_deviation"": true, ""hand_far_from_object"": false}",-3.46451997756958e-07,0,0.06721527203917503,221.26768112182617
bounded,32,0.6000000000000001,0.4500000000000003,grasp,36.869897645844034,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22933161817491055,0,0.0415417205542326,183.1487274169922
bounded,33,0.3,0.6000000000000002,grasp,93.43494882292202,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22983807884156704,0,0.04047108888626099,159.07058715820312
bounded,34,0.4,0.6000000000000002,grasp,56.30993247402022,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22067915461957455,0,0.04082743972539902,169.37695026397705
clearance,0,0.3,-0.6,grasp,-33.43494882292201,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22932646237313747,0,0.04122226778417826,165.45630276203156
clearance,1,0.4,-0.6,grasp,-56.309932474020215,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22917035780847073,0,0.041322713159024714,165.85986614227295
clearance,2,0.3,-0.44999999999999996,grasp,-26.309932474020215,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22844295762479305,0,0.0403059083968401,152.40522980690002
clearance,3,0.4,-0.44999999999999996,grasp,-18.366460663429798,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2289965059608221,0,0.04058552347123623,116.66540712118149
clearance,4,0.5,-0.44999999999999996,grasp,-11.987212495816657,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2280754502862692,0,0.04007298592478037,170.73436707258224
clearance,5,0.6000000000000001,-0.44999999999999996,grasp,-36.86989764584401,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22835220955312252,0,0.04111197050660849,168.82753372192383
clearance,6,0.3,-0.29999999999999993,grasp,15.000000000000007,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22347927652299404,0,0.03971035499125719,155.25459051132202
clearance,7,0.4,-0.29999999999999993,grasp,23.130102354155987,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22245154343545437,0,0.03964246213436127,90.78709244728088
clearance,8,0.5,-0.29999999999999993,grasp,-0.9637565320735177,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22898935340344906,0,0.04079891070723534,161.85711979866028
clearance,9,0.6000000000000001,-0.29999999999999993,grasp,3.434948822922017,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22912164591252804,0,0.04113375283777714,166.97095692157745
clearance,10,0.3,-0.1499999999999999,grasp,33.434948822922024,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22282654605805874,0,0.03912761397659779,91.57417058944702
clearance,11,0.4,-0.1499999999999999,grasp,39.44395478041655,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.22594383917748928,0,0.03965299911797047,80.67057967185974
clearance,12,0.5,-0.1499999999999999,grasp,43.30075576600639,True,True,"{""time_out"": false, ""demo_end_reached"": true, ""success"": true, ""object_deviation"": false, ""hand_far_from_object"": false}",0.2225103136152029,0,0.0400075176730752,123.68224382400513
